outcome,label,lag,effect,se,t,effect_pw,n_events,n_players,event_mean,control_mean,coverage_all,raw_rate_all,n_events_all,matched_share,usable_share
wp_loss_q,A_2100+,1,-0.015202581506999786,0.002770452988216256,-5.4873991984927715,-0.034080935305211724,10147,449,0.047024479092971874,0.06222706059997165,0.9350246925535005,0.04933342341997354,20654,0.82625,0.6341875
wp_loss_q,A_2100+,2,-0.0010098126464410833,0.002516115361979654,-0.40133797587348025,-0.003710653876211657,9524,447,0.044747499499878315,0.045757312146319395,,,20654,0.82625,0.59525
wp_loss_q,A_2100+,3,0.0036233107530741645,0.00217793552690805,1.6636446342459323,-0.0019253554712573163,8921,446,0.04333187769838008,0.03970856694530592,,,20654,0.82625,0.5575625
wp_loss_q,B_2100+,0,0.0309867009878572,0.0016719754995962882,18.532987472208287,0.032750342730814314,10722,455,0.04777831974117202,0.01679161875331483,,,33006,0.80825,0.670125
wp_loss_q,B_2100+,1,-0.017214465677307,0.002009976625712008,-8.564510381412521,-0.021890370052005288,9190,453,0.018784476171568597,0.035998941848875594,0.8604193176998122,0.02070239468914258,33006,0.80825,0.574375
wp_loss_q,B_2100+,2,-3.408249479465101e-05,0.0019467780038144838,-0.017507129589439754,0.004084510885368492,8591,448,0.031110523594093213,0.031144606088887868,,,33006,0.80825,0.5369375
wp_loss_q,B_2100+,3,3.299446490749716e-05,0.0020384477747823165,0.016186073205147776,-0.001906657856662864,8019,444,0.03314993425311774,0.033116939788210245,,,33006,0.80825,0.5011875
wp_loss_q,A_FM+,0,0.17305692037486967,0.0015296598338266328,113.13425151652602,0.16819880023899245,13687,136,0.18765299496370763,0.014596074588837969,,,17119,0.85925,0.8554375
wp_loss_q,A_FM+,1,-0.0019109947976790982,0.0019086119370669342,-1.0012484783134208,-0.011733990391216972,12618,136,0.03798040631963142,0.03989140111731052,0.9244114726327473,0.03942720920264669,17119,0.85925,0.788625
wp_loss_q,A_FM+,2,0.003736101139637407,0.0014454211398517722,2.584783795275434,-0.001776675217136162,11686,136,0.03491010793594953,0.031174006796312125,,,17119,0.85925,0.730375
wp_loss_q,A_FM+,3,0.008142439095504266,0.0012001889722335689,6.784297543036969,0.006748248779200289,10780,136,0.03561737960908383,0.02747494051357957,,,17119,0.85925,0.67375
wp_loss_q,B_FM+,0,0.022606987047474356,0.0011812611600840062,19.13800928311792,0.02083957304557868,13627,136,0.03639454766101264,0.013787560613538287,,,38267,0.8565,0.8516875
wp_loss_q,B_FM+,1,-0.011156307897815727,0.001475010005450443,-7.563547268554819,-0.012515812796976038,11003,135,0.014826198877080058,0.025982506774895782,0.8059424569472391,0.015071302158778098,38267,0.8565,0.6876875
